Sample,Year,Treatment,Functional,Native,Common,Scientific,Cover
12,2021,Treated,Perennial grass,Invasive,Buffelgrass,Pennisetum ciliare,1.25
12,2021,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,5.125
12,2021,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,13.125
12,2021,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,3.75
12,2021,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.125
12,2021,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,9.375
13,2021,Treated,Perennial grass,Invasive,Buffelgrass,Pennisetum ciliare,3.75
13,2021,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,1.875
13,2021,Treated,Perennial grass,Native,Bush muhly,Muhlenbergia porteri,3.75
13,2021,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,3.75
13,2021,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,3.75
13,2021,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,5
14,2021,Treated,Annual grass,Unknown native status,"Unknown annual grass, C21",NA,9.5
14,2021,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.25
14,2021,Treated,Perennial grass,Native,Cane beardgrass,NA,0.625
14,2021,Treated,Perennial grass,Native,Purple threeawn,Aristida purpurea var. purpurea,0.625
14,2021,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,13.75
14,2021,Treated,Shrub,Native,Prickly pear,Opuntia spp.,0.625
14,2021,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,40
15,2021,Treated,Annual forb,Unknown native status,"Unknown annual forb, C21",NA,0.125
15,2021,Treated,Annual grass,Unknown native status,"Unknown annual grass, C21",NA,4.625
15,2021,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.875
15,2021,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.125
15,2021,Treated,Perennial forb,Native,Bracted bedstraw,Galium microphyllum,9.375
15,2021,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.75
15,2021,Treated,Perennial forb,Native,Slender janusia,Janusia gracilis,3.875
15,2021,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,22.625
15,2021,Treated,Perennial grass,Native,Purple threeawn,Aristida purpurea var. purpurea,3.875
15,2021,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,1.25
15,2021,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,0.625
15,2021,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,0.625
15,2021,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,3.75
16,2021,Control,Annual forb,Unknown native status,"Unknown annual forb, C19",NA,0.125
16,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,4.375
16,2021,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.625
16,2021,Control,Perennial forb,Native,Ayenia,Ayenia microphylla,0.125
16,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,5
16,2021,Control,Perennial grass,Native,Purple threeawn,Aristida purpurea var. purpurea,0.625
16,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,19.375
16,2021,Control,Shrub,Native,Ocotillo,Fouquieria splendens,0.625
16,2021,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.125
16,2021,Control,Tree,Native,Velvet mesquite,Prosopis velutina,16.875
17,2021,Control,Annual forb,Unknown native status,"Unknown annual forb, C19",NA,0.125
17,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,2.8125
17,2021,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.625
17,2021,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.625
17,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,4.375
17,2021,Control,Perennial grass,Native,Slender grama,Bouteloua repens,0.125
17,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,4.5
17,2021,Control,Shrub,Native,Rock hibiscus,Hibiscus denudatus,0.625
17,2021,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,13.125
17,2021,Control,Tree,Native,Foothill palo verde,Parkinsonia microphylla,9.375
17,2021,Control,Tree,Native,Velvet mesquite,Prosopis velutina,0.125
18,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,35
18,2021,Control,Perennial forb,Native,Ayenia,Ayenia microphylla,0.625
18,2021,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,8.125
18,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,3.875
18,2021,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,3.75
18,2021,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,3.75
18,2021,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,3.75
18,2021,Control,Perennial grass,Native,Slender grama,Bouteloua repens,3.75
18,2021,Control,Perennial grass,Native,Tanglehead,Heteropogon contortus,4.375
18,2021,Control,Shrub,Native,AZ wrightwort,Carlowrightia arizonica,0.625
18,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,3.75
18,2021,Control,Tree,Native,Velvet mesquite,Prosopis velutina,58.125
19,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,8.125
19,2021,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.75
19,2021,Control,Perennial forb,Native,Ayenia,Ayenia microphylla,0.25
19,2021,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.625
19,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,7.625
19,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,3.75
19,2021,Control,Shrub,Native,Trixis,Trixis,0.125
19,2021,Control,Tree,Native,Foothill palo verde,Parkinsonia microphylla,13.125
19,2021,Control,Tree,Native,Velvet mesquite,Prosopis velutina,79.375
20,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,8.125
20,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,13.125
20,2021,Control,Perennial grass,Native,Slender grama,Bouteloua repens,3.75
20,2021,Control,Perennial grass,Native,Tanglehead,Heteropogon contortus,3.75
20,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,4.375
20,2021,Control,Shrub,Native,Prickly pear,Opuntia engelmannii,3.75
21,2021,Control,Annual forb,Unknown native status,"Unknown annual forb, C19",NA,4.375
21,2021,Control,Annual grass,Unknown native status,Senorita threeawn,Aristida,0.625
21,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,20.625
21,2021,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,4
21,2021,Control,Perennial forb,Native,Ayenia,Ayenia microphylla,0.75
21,2021,Control,Perennial forb,Native,Slender janusia,Janusia gracilis,0.625
21,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,20
21,2021,Control,Perennial grass,Native,Slender grama,Bouteloua repens,11.25
21,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,16.875
21,2021,Control,Shrub,Native,Prickly pear,Opuntia spp.,0.125
22,2021,Control,Annual forb,Unknown native status,"Unknown annual forb, C19",NA,1.25
22,2021,Control,Annual grass,Unknown native status,"Unknown annual grass, C19",NA,0.75
22,2021,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.625
22,2021,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,7.5
22,2021,Control,Shrub,Native,Brittlebush,Encelia farinosa,15.625
22,2021,Control,Shrub,Native,False mesquite,Calliandra eriophylla,21.25
22,2021,Control,Tree,Native,Velvet mesquite,Prosopis velutina,49.375
